YEAR,STATE,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
2015,Kentucky,277.9472601,Mathematics,8
2015,Louisiana,268.4323551,Mathematics,8
2015,Maine,284.875477,Mathematics,8
2015,Maryland,283.1490341,Mathematics,8
2015,Massachusetts,296.9085714,Mathematics,8
2015,Michigan,278.1686519,Mathematics,8
2015,Minnesota,294.147778,Mathematics,8
2015,Mississippi,270.5804793,Mathematics,8
2015,Missouri,280.8214257,Mathematics,8
2015,Montana,287.4640055,Mathematics,8
2015,Nebraska,286.4985635,Mathematics,8
2015,Nevada,275.1718688,Mathematics,8
2015,New Hampshire,294.4130187,Mathematics,8
2015,New Jersey,293.3659382,Mathematics,8
2015,New Mexico,270.8975344,Mathematics,8
2015,New York,280.0892201,Mathematics,8
2015,North Carolina,281.3310911,Mathematics,8
2015,North Dakota,288.2441472,Mathematics,8
2015,Ohio,285.0619551,Mathematics,8
2015,Oklahoma,274.5859821,Mathematics,8
2015,Oregon,282.8148994,Mathematics,8
2015,Pennsylvania,283.6684154,Mathematics,8
2015,Rhode Island,281.4452196,Mathematics,8
2015,South Carolina,275.8278662,Mathematics,8
2015,South Dakota,284.6414057,Mathematics,8
2015,Tennessee,278.2033807,Mathematics,8
2015,Texas,283.7935403,Mathematics,8
2015,Utah,286.1169112,Mathematics,8
2015,Vermont,290.3551912,Mathematics,8
2015,Virginia,287.7092987,Mathematics,8
2015,Washington,286.5131076,Mathematics,8
2015,West Virginia,271.4507088,Mathematics,8
2015,Wisconsin,289.0777492,Mathematics,8
2015,Wyoming,286.6665471,Mathematics,8
2013,Alabama,269.1942806,Mathematics,8
2013,Alaska,281.5595728,Mathematics,8
2013,Arizona,279.722268,Mathematics,8
2013,Arkansas,277.9148025,Mathematics,8
2013,California,275.9013507,Mathematics,8
2013,Colorado,289.6818001,Mathematics,8
2013,Connecticut,285.2439723,Mathematics,8
2013,Delaware,282.3382986,Mathematics,8
2013,District of Columbia,265.2593657,Mathematics,8
2013,Florida,280.8558396,Mathematics,8
2013,Georgia,279.1791109,Mathematics,8
2013,Hawaii,281.4129223,Mathematics,8
2013,Idaho,286.4138816,Mathematics,8
2013,Illinois,284.8976472,Mathematics,8
2013,Indiana,287.7676538,Mathematics,8
2013,Iowa,285.0701378,Mathematics,8
2013,Kansas,289.5182561,Mathematics,8
2013,Kentucky,280.6454425,Mathematics,8
2013,Louisiana,272.7609665,Mathematics,8
2013,Maine,288.7311597,Mathematics,8
2013,Maryland,286.6413811,Mathematics,8
2013,Massachusetts,300.568235,Mathematics,8
2013,Michigan,280.1335971,Mathematics,8
2013,Minnesota,294.5929726,Mathematics,8
2013,Mississippi,271.1609673,Mathematics,8
2013,Missouri,282.9884579,Mathematics,8
2013,Montana,289.228453,Mathematics,8
2013,Nebraska,285.0613485,Mathematics,8
2013,Nevada,278.2866809,Mathematics,8
2013,New Hampshire,295.6651233,Mathematics,8
2013,New Jersey,296.0533511,Mathematics,8
2013,New Mexico,272.7618089,Mathematics,8
2013,New York,281.8077878,Mathematics,8
2013,North Carolina,285.6453884,Mathematics,8
2013,North Dakota,290.5151113,Mathematics,8
2013,Ohio,289.5280968,Mathematics,8
2013,Oklahoma,275.506732,Mathematics,8
2013,Oregon,283.5245891,Mathematics,8
2013,Pennsylvania,289.6236516,Mathematics,8
2013,Rhode Island,284.0922122,Mathematics,8
2013,South Carolina,279.8246086,Mathematics,8
2013,South Dakota,287.2703906,Mathematics,8
2013,Tennessee,277.7201273,Mathematics,8
2013,Texas,288.1989676,Mathematics,8
2013,Utah,284.3314862,Mathematics,8
2013,Vermont,295.4695624,Mathematics,8
2013,Virginia,288.1429595,Mathematics,8
2013,Washington,289.9569887,Mathematics,8
2013,West Virginia,274.4301347,Mathematics,8
2013,Wisconsin,288.7457808,Mathematics,8
2013,Wyoming,288.1191373,Mathematics,8
2011,Alabama,269.0965158,Mathematics,8
2011,Alaska,283.2727979,Mathematics,8
2011,Arizona,279.0335017,Mathematics,8
2011,Arkansas,279.088205,Mathematics,8
2011,California,272.7698031,Mathematics,8
2011,Colorado,291.7426729,Mathematics,8
2011,Connecticut,286.9999447,Mathematics,8
2011,Delaware,282.7699664,Mathematics,8
2011,District of Columbia,260.4668778,Mathematics,8
2011,Florida,277.8370352,Mathematics,8
2011,Georgia,278.4836192,Mathematics,8
2011,Hawaii,277.8362111,Mathematics,8
2011,Idaho,286.6750633,Mathematics,8
2011,Illinois,283.2281347,Mathematics,8
2011,Indiana,285.0029161,Mathematics,8
2011,Iowa,284.9208361,Mathematics,8
2011,Kansas,289.6192827,Mathematics,8
2011,Kentucky,281.6088097,Mathematics,8
2011,Louisiana,272.8433339,Mathematics,8
2011,Maine,288.7322976,Mathematics,8
2011,Maryland,287.9978023,Mathematics,8
2011,Massachusetts,298.5124311,Mathematics,8
2011,Michigan,280.176518,Mathematics,8
2011,Minnesota,294.9464228,Mathematics,8
2011,Mississippi,269.2356456,Mathematics,8
2011,Missouri,281.9476462,Mathematics,8
2011,Montana,292.9078043,Mathematics,8
2011,Nebraska,283.1970448,Mathematics,8
2011,Nevada,278.1131537,Mathematics,8
2011,New Hampshire,292.1087397,Mathematics,8
2011,New Jersey,294.1387714,Mathematics,8
2011,New Mexico,274.4547015,Mathematics,8
2011,New York,280.4530261,Mathematics,8
2011,North Carolina,286.2670282,Mathematics,8
2011,North Dakota,291.9984045,Mathematics,8
2011,Ohio,288.6025968,Mathematics,8
2011,Oklahoma,279.1796082,Mathematics,8
2011,Oregon,282.5182068,Mathematics,8
2011,Pennsylvania,286.1027417,Mathematics,8
2011,Rhode Island,282.8756596,Mathematics,8
2011,South Carolina,281.0001337,Mathematics,8
2011,South Dakota,290.6151968,Mathematics,8
2011,Tennessee,274.0387103,Mathematics,8
2011,Texas,290.3467094,Mathematics,8
2011,Utah,283.3083321,Mathematics,8
2011,Vermont,293.8825771,Mathematics,8
2011,Virginia,289.2554112,Mathematics,8
2011,Washington,288.1077619,Mathematics,8
2011,West Virginia,273.2631731,Mathematics,8
2011,Wisconsin,288.6659327,Mathematics,8
2011,Wyoming,287.767926,Mathematics,8
2009,Alabama,268.5241203,Mathematics,8
2009,Alaska,283.0476628,Mathematics,8
2009,Arizona,277.332282,Mathematics,8
2009,Arkansas,275.9995,Mathematics,8
2009,California,270.4485881,Mathematics,8
2009,Colorado,287.3729075,Mathematics,8
2009,Connecticut,288.6085135,Mathematics,8
2009,Delaware,283.829473,Mathematics,8
2009,District of Columbia,253.5951869,Mathematics,8
2009,Florida,279.3352641,Mathematics,8
2009,Georgia,277.5611997,Mathematics,8
2009,Hawaii,273.7586067,Mathematics,8
2009,Idaho,287.3052151,Mathematics,8
2009,Illinois,282.431417,Mathematics,8
2009,Indiana,286.8099779,Mathematics,8
2009,Iowa,284.1701786,Mathematics,8
2009,Kansas,288.596403,Mathematics,8
2009,Kentucky,279.2842161,Mathematics,8
2009,Louisiana,272.3799067,Mathematics,8
2009,Maine,286.3614259,Mathematics,8
2009,Maryland,288.3415653,Mathematics,8
2009,Massachusetts,298.8543466,Mathematics,8
2009,Michigan,278.2681682,Mathematics,8
2009,Minnesota,294.4433201,Mathematics,8
2009,Mississippi,265.0019582,Mathematics,8
2009,Missouri,285.8080019,Mathematics,8
2009,Montana,291.5429429,Mathematics,8
2009,Nebraska,284.2590935,Mathematics,8
2009,Nevada,274.1485417,Mathematics,8
2009,New Hampshire,292.3218172,Mathematics,8
2009,New Jersey,292.6572271,Mathematics,8
2009,New Mexico,269.7042538,Mathematics,8
2009,New York,282.5769154,Mathematics,8
2009,North Carolina,284.3326353,Mathematics,8
2009,North Dakota,292.8424885,Mathematics,8
2009,Ohio,285.5830138,Mathematics,8
2009,Oklahoma,275.7119568,Mathematics,8
2009,Oregon,285.0368144,Mathematics,8
2009,Pennsylvania,288.3041689,Mathematics,8
2009,Rhode Island,277.9237194,Mathematics,8
2009,South Carolina,280.3808554,Mathematics,8
2009,South Dakota,290.6191277,Mathematics,8
2009,Tennessee,274.7618211,Mathematics,8
2009,Texas,286.6850767,Mathematics,8
2009,Utah,284.0682519,Mathematics,8
2009,Vermont,292.8660964,Mathematics,8
2009,Virginia,286.069755,Mathematics,8
2009,Washington,288.7223756,Mathematics,8
2009,West Virginia,270.4157659,Mathematics,8
2009,Wisconsin,288.1407262,Mathematics,8
2009,Wyoming,286.104034,Mathematics,8
2007,Alabama,266.0001099,Mathematics,8
2007,Alaska,282.5571541,Mathematics,8
2007,Arizona,275.5484264,Mathematics,8
2007,Arkansas,273.8998622,Mathematics,8
2007,California,270.381784,Mathematics,8
2007,Colorado,286.1927562,Mathematics,8
2007,Connecticut,282.4727901,Mathematics,8
2007,Delaware,282.9920827,Mathematics,8
2007,District of Columbia,248.1987424,Mathematics,8
2007,Florida,277.3834973,Mathematics,8
2007,Georgia,274.7786646,Mathematics,8
2007,Hawaii,268.7720134,Mathematics,8
2007,Idaho,283.5075958,Mathematics,8
2007,Illinois,280.497096,Mathematics,8
2007,Indiana,285.0072109,Mathematics,8
2007,Iowa,285.2269031,Mathematics,8
2007,Kansas,290.0325998,Mathematics,8
2007,Kentucky,278.7047499,Mathematics,8
2007,Louisiana,272.3862996,Mathematics,8
2007,Maine,286.4722531,Mathematics,8
2007,Maryland,285.7342652,Mathematics,8
2007,Massachusetts,297.9233445,Mathematics,8
2007,Michigan,276.8305171,Mathematics,8
2007,Minnesota,291.8511165,Mathematics,8
2007,Mississippi,264.8909187,Mathematics,8
2007,Missouri,280.6195383,Mathematics,8
2007,Montana,287.075529,Mathematics,8
2007,Nebraska,283.6505986,Mathematics,8
2007,Nevada,270.8040244,Mathematics,8
2007,New Hampshire,287.557061,Mathematics,8
2007,New Jersey,288.5834514,Mathematics,8
2007,New Mexico,267.5380787,Mathematics,8
2007,New York,280.1411772,Mathematics,8
2007,North Carolina,283.8806688,Mathematics,8
2007,North Dakota,291.5616119,Mathematics,8
2007,Ohio,284.8516395,Mathematics,8
2007,Oklahoma,274.5349894,Mathematics,8
2007,Oregon,283.8262772,Mathematics,8
2007,Pennsylvania,286.1668633,Mathematics,8
2007,Rhode Island,275.3869905,Mathematics,8
2007,South Carolina,281.5036015,Mathematics,8
2007,South Dakota,288.4639253,Mathematics,8
2007,Tennessee,273.9787866,Mathematics,8
2007,Texas,285.8707084,Mathematics,8
2007,Utah,281.0874737,Mathematics,8
2007,Vermont,291.0107738,Mathematics,8
2007,Virginia,287.625905,Mathematics,8
2007,Washington,284.8628043,Mathematics,8
2007,West Virginia,270.0840936,Mathematics,8
2007,Wisconsin,285.6179425,Mathematics,8
2007,Wyoming,286.9877715,Mathematics,8
2005,Alabama,262.2111,Mathematics,8
2005,Alaska,278.9587094,Mathematics,8
2005,Arizona,274.30509,Mathematics,8
2005,Arkansas,271.6363484,Mathematics,8
2005,California,268.5581286,Mathematics,8
2005,Colorado,280.8240073,Mathematics,8
2005,Connecticut,281.068953,Mathematics,8
2005,Delaware,280.9535428,Mathematics,8
2005,District of Columbia,245.2157808,Mathematics,8
2005,Florida,274.0483769,Mathematics,8
2005,Georgia,272.1915644,Mathematics,8
2005,Hawaii,265.6293191,Mathematics,8
2005,Idaho,280.9668966,Mathematics,8
2005,Illinois,277.6722389,Mathematics,8
2005,Indiana,281.7149455,Mathematics,8
2005,Iowa,283.8109288,Mathematics,8
2005,Kansas,284.0300535,Mathematics,8
2005,Kentucky,273.9830272,Mathematics,8
2005,Louisiana,267.7550308,Mathematics,8
2005,Maine,281.0585409,Mathematics,8
2005,Maryland,277.9307946,Mathematics,8
2005,Massachusetts,291.5135411,Mathematics,8
2005,Michigan,277.346682,Mathematics,8
2005,Minnesota,290.0749958,Mathematics,8
2005,Mississippi,262.4562427,Mathematics,8
2005,Missouri,276.4499393,Mathematics,8
2005,Montana,286.4320012,Mathematics,8
2005,Nebraska,283.962991,Mathematics,8
2005,Nevada,269.9055855,Mathematics,8
2005,New Hampshire,285.253357,Mathematics,8
2005,New Jersey,283.9026042,Mathematics,8
2005,New Mexico,263.275163,Mathematics,8
2005,New York,279.7162537,Mathematics,8
2005,North Carolina,281.8251366,Mathematics,8
2005,North Dakota,286.9609534,Mathematics,8
2005,Ohio,283.2517747,Mathematics,8
2005,Oklahoma,271.3599024,Mathematics,8
2005,Oregon,282.2373254,Mathematics,8
2005,Pennsylvania,280.7138351,Mathematics,8
2005,Rhode Island,272.3450181,Mathematics,8
2005,South Carolina,281.2343211,Mathematics,8
2005,South Dakota,287.303618,Mathematics,8
2005,Tennessee,270.5245768,Mathematics,8
2005,Texas,281.102845,Mathematics,8
2005,Utah,279.1561234,Mathematics,8
2005,Vermont,287.3564876,Mathematics,8
2005,Virginia,284.3716282,Mathematics,8
2005,Washington,285.0522297,Mathematics,8
2005,West Virginia,269.0994928,Mathematics,8
2005,Wisconsin,284.5415566,Mathematics,8
2005,Wyoming,282.1006096,Mathematics,8
2003,Alabama,261.9390222,Mathematics,8
2003,Alaska,279.0250699,Mathematics,8
2003,Arizona,271.1773505,Mathematics,8
2003,Arkansas,265.7715893,Mathematics,8
2003,California,267.0495006,Mathematics,8
2003,Colorado,283.3998585,Mathematics,8
2003,Connecticut,283.7298112,Mathematics,8
2003,Delaware,277.1583689,Mathematics,8
2003,District of Columbia,243.0596382,Mathematics,8
2003,Florida,271.3714902,Mathematics,8
2003,Georgia,269.6770092,Mathematics,8
2003,Hawaii,265.728581,Mathematics,8
2003,Idaho,279.9392668,Mathematics,8
2003,Illinois,277.160081,Mathematics,8
2003,Indiana,281.2209398,Mathematics,8
2003,Iowa,283.9533447,Mathematics,8
2003,Kansas,284.1910881,Mathematics,8
2003,Kentucky,274.2784722,Mathematics,8
2003,Louisiana,266.3283593,Mathematics,8
2003,Maine,281.9037733,Mathematics,8
2003,Maryland,277.7161125,Mathematics,8
2003,Massachusetts,286.5206945,Mathematics,8
2003,Michigan,276.4418616,Mathematics,8
2003,Minnesota,290.680056,Mathematics,8
2003,Mississippi,260.9119336,Mathematics,8
2003,Missouri,278.7662503,Mathematics,8
2003,Montana,285.9280226,Mathematics,8
2003,Nebraska,282.193756,Mathematics,8
2003,Nevada,268.0431377,Mathematics,8
2003,New Hampshire,286.1984687,Mathematics,8
2003,New Jersey,281.4071199,Mathematics,8
2003,New Mexico,263.2729067,Mathematics,8
2003,New York,279.749257,Mathematics,8
2003,North Carolina,281.2403506,Mathematics,8
2003,North Dakota,287.1446405,Mathematics,8
2003,Ohio,281.6072954,Mathematics,8
2003,Oklahoma,271.9051513,Mathematics,8
2003,Oregon,280.8924709,Mathematics,8
2003,Pennsylvania,278.5377581,Mathematics,8
2003,Rhode Island,271.9986944,Mathematics,8
2003,South Carolina,277.3004496,Mathematics,8
2003,South Dakota,284.8817364,Mathematics,8
2003,Tennessee,268.1757286,Mathematics,8
2003,Texas,277.052649,Mathematics,8
2003,Utah,280.6453697,Mathematics,8
2003,Vermont,285.6455722,Mathematics,8
2003,Virginia,281.6766434,Mathematics,8
2003,Washington,281.1513644,Mathematics,8
2003,West Virginia,270.7703534,Mathematics,8
2003,Wisconsin,283.9158657,Mathematics,8
2003,Wyoming,283.5033499,Mathematics,8
2000,Alabama,262.1582055,Mathematics,8
2000,Alaska,—,Mathematics,8
2000,Arizona,270.7154059,Mathematics,8
2000,Arkansas,261.3637127,Mathematics,8
2000,California,262.1710266,Mathematics,8
2000,Colorado,—,Mathematics,8
2000,Connecticut,281.9024856,Mathematics,8
2000,Delaware,—,Mathematics,8
2000,District of Columbia,234.4287981,Mathematics,8
2000,Florida,—,Mathematics,8
2000,Georgia,266.3320473,Mathematics,8
2000,Hawaii,262.7725605,Mathematics,8
2000,Idaho,277.9179135,Mathematics,8
2000,Illinois,276.909459,Mathematics,8
2000,Indiana,283.0512293,Mathematics,8
2000,Iowa,—,Mathematics,8
2000,Kansas,283.6796191,Mathematics,8
2000,Kentucky,271.5615114,Mathematics,8
2000,Louisiana,258.9820018,Mathematics,8
2000,Maine,283.6417036,Mathematics,8
2000,Maryland,276.0143601,Mathematics,8
2000,Massachusetts,283.1232456,Mathematics,8
2000,Michigan,278.4526667,Mathematics,8
2000,Minnesota,287.6519422,Mathematics,8
2000,Mississippi,254.0339003,Mathematics,8
2000,Missouri,273.5757804,Mathematics,8
2000,Montana,286.584607,Mathematics,8
2000,Nebraska,280.6180687,Mathematics,8
2000,Nevada,268.1815991,Mathematics,8
2000,New Hampshire,—,Mathematics,8
2000,New Jersey,—,Mathematics,8
2000,New Mexico,259.844673,Mathematics,8
2000,New York,276.2628588,Mathematics,8
2000,North Carolina,280.1279472,Mathematics,8
2000,North Dakota,283.0738441,Mathematics,8
2000,Ohio,282.6727535,Mathematics,8
2000,Oklahoma,271.6457939,Mathematics,8
2000,Oregon,280.6402228,Mathematics,8
2000,Pennsylvania,—,Mathematics,8
2000,Rhode Island,273.4257851,Mathematics,8
2000,South Carolina,266.3536995,Mathematics,8
2000,South Dakota,—,Mathematics,8
2000,Tennessee,263.4365997,Mathematics,8
2000,Texas,274.8460159,Mathematics,8
2000,Utah,275.4367099,Mathematics,8
2000,Vermont,283.4083814,Mathematics,8
2000,Virginia,276.6749915,Mathematics,8
2000,Washington,—,Mathematics,8
2000,West Virginia,270.7800763,Mathematics,8
2000,Wisconsin,‡,Mathematics,8
2000,Wyoming,276.6899803,Mathematics,8
1996,Alabama,256.5948632,Mathematics,8
1996,Alaska,277.6430714,Mathematics,8
1996,Arizona,267.8748343,Mathematics,8
1996,Arkansas,261.6527453,Mathematics,8
1996,California,262.7724784,Mathematics,8
1996,Colorado,275.6082142,Mathematics,8
1996,Connecticut,279.5912449,Mathematics,8
1996,Delaware,266.7336733,Mathematics,8
1996,District of Columbia,232.8315095,Mathematics,8
1996,Florida,263.6393936,Mathematics,8
1996,Georgia,262.4660209,Mathematics,8
1996,Hawaii,262.1300817,Mathematics,8
1996,Idaho,—,Mathematics,8
1996,Illinois,—,Mathematics,8
1996,Indiana,275.5290368,Mathematics,8
1996,Iowa,283.9863686,Mathematics,8
1996,Kansas,—,Mathematics,8
1996,Kentucky,266.591684,Mathematics,8
1996,Louisiana,252.3803947,Mathematics,8
1996,Maine,284.0598574,Mathematics,8
1996,Maryland,269.6814314,Mathematics,8
1996,Massachusetts,277.565642,Mathematics,8
1996,Michigan,276.8660782,Mathematics,8
1996,Minnesota,284.0489446,Mathematics,8
1996,Mississippi,250.2154891,Mathematics,8
1996,Missouri,273.2848872,Mathematics,8
1996,Montana,283.00387,Mathematics,8
1996,Nebraska,282.7696069,Mathematics,8
1996,Nevada,‡,Mathematics,8
1996,New Hampshire,‡,Mathematics,8
1996,New Jersey,‡,Mathematics,8
1996,New Mexico,261.9703667,Mathematics,8
1996,New York,270.231486,Mathematics,8
1996,North Carolina,267.8345603,Mathematics,8
1996,North Dakota,284.222268,Mathematics,8
1996,Ohio,—,Mathematics,8
1996,Oklahoma,—,Mathematics,8
1996,Oregon,276.3415132,Mathematics,8
1996,Pennsylvania,—,Mathematics,8
1996,Rhode Island,268.8773081,Mathematics,8
1996,South Carolina,260.7754476,Mathematics,8
1996,South Dakota,—,Mathematics,8
1996,Tennessee,263.118935,Mathematics,8
1996,Texas,270.1995776,Mathematics,8
1996,Utah,276.7731058,Mathematics,8
1996,Vermont,279.253243,Mathematics,8
1996,Virginia,269.7544047,Mathematics,8
1996,Washington,276.1171196,Mathematics,8
1996,West Virginia,264.8652054,Mathematics,8
1996,Wisconsin,282.8487417,Mathematics,8
1996,Wyoming,274.778947,Mathematics,8
1992,Alabama,252.1875224,Mathematics,8
1992,Alaska,—,Mathematics,8
1992,Arizona,265.3662778,Mathematics,8
1992,Arkansas,256.3120904,Mathematics,8
1992,California,260.8922468,Mathematics,8
1992,Colorado,272.3984329,Mathematics,8
1992,Connecticut,273.7393446,Mathematics,8
1992,Delaware,262.8685854,Mathematics,8
1992,District of Columbia,234.9246213,Mathematics,8
1992,Florida,259.9088482,Mathematics,8
1992,Georgia,259.3594336,Mathematics,8
1992,Hawaii,257.4108874,Mathematics,8
1992,Idaho,275.0902941,Mathematics,8
1992,Illinois,—,Mathematics,8
1992,Indiana,270.0989439,Mathematics,8
1992,Iowa,283.360009,Mathematics,8
1992,Kansas,—,Mathematics,8
1992,Kentucky,262.2412816,Mathematics,8
1992,Louisiana,249.9839259,Mathematics,8
1992,Maine,278.6353841,Mathematics,8
1992,Maryland,264.8254931,Mathematics,8
1992,Massachusetts,272.7832013,Mathematics,8
1992,Michigan,267.3531943,Mathematics,8
1992,Minnesota,282.3922046,Mathematics,8
1992,Mississippi,246.4580354,Mathematics,8
1992,Missouri,271.1315447,Mathematics,8
1992,Montana,—,Mathematics,8
1992,Nebraska,277.6545234,Mathematics,8
1992,Nevada,—,Mathematics,8
1992,New Hampshire,278.2163256,Mathematics,8
1992,New Jersey,271.9055612,Mathematics,8
1992,New Mexico,259.6067177,Mathematics,8
1992,New York,266.4223001,Mathematics,8
1992,North Carolina,258.4053748,Mathematics,8
1992,North Dakota,283.2130747,Mathematics,8
1992,Ohio,268.1241978,Mathematics,8
1992,Oklahoma,268.1319896,Mathematics,8
1992,Oregon,—,Mathematics,8
1992,Pennsylvania,271.3784388,Mathematics,8
1992,Rhode Island,265.9071091,Mathematics,8
1992,South Carolina,260.772544,Mathematics,8
1992,South Dakota,—,Mathematics,8
1992,Tennessee,258.8280481,Mathematics,8
1992,Texas,264.5928284,Mathematics,8
1992,Utah,274.3431771,Mathematics,8
1992,Vermont,—,Mathematics,8
1992,Virginia,267.8637263,Mathematics,8
1992,Washington,—,Mathematics,8
1992,West Virginia,259.0864484,Mathematics,8
1992,Wisconsin,277.8791346,Mathematics,8
1992,Wyoming,275.0800761,Mathematics,8
1990,Alabama,252.8636599,Mathematics,8
1990,Alaska,—,Mathematics,8
1990,Arizona,259.5900676,Mathematics,8
1990,Arkansas,256.2139901,Mathematics,8
1990,California,256.3248201,Mathematics,8
1990,Colorado,267.3662899,Mathematics,8
1990,Connecticut,269.866419,Mathematics,8
1990,Delaware,260.6968587,Mathematics,8
1990,District of Columbia,231.3661967,Mathematics,8
1990,Florida,255.3184287,Mathematics,8
1990,Georgia,258.8496634,Mathematics,8
1990,Hawaii,251.0213165,Mathematics,8
1990,Idaho,271.4497726,Mathematics,8
1990,Illinois,260.5514343,Mathematics,8
1990,Indiana,267.2659149,Mathematics,8
1990,Iowa,277.9685695,Mathematics,8
1990,Kansas,—,Mathematics,8
1990,Kentucky,257.0972059,Mathematics,8
1990,Louisiana,246.442553,Mathematics,8
1990,Maine,—,Mathematics,8
1990,Maryland,260.7655902,Mathematics,8
1990,Massachusetts,—,Mathematics,8
1990,Michigan,264.3983781,Mathematics,8
1990,Minnesota,275.391079,Mathematics,8
1990,Mississippi,—,Mathematics,8
1990,Missouri,—,Mathematics,8
1990,Montana,280.4973424,Mathematics,8
1990,Nebraska,275.6739621,Mathematics,8
1990,Nevada,—,Mathematics,8
1990,New Hampshire,273.1472488,Mathematics,8
1990,New Jersey,269.6640759,Mathematics,8
1990,New Mexico,256.4229885,Mathematics,8
1990,New York,260.7958126,Mathematics,8
1990,North Carolina,250.3484872,Mathematics,8
1990,North Dakota,281.1004282,Mathematics,8
1990,Ohio,263.9744993,Mathematics,8
1990,Oklahoma,263.1784748,Mathematics,8
1990,Oregon,271.3624942,Mathematics,8
1990,Pennsylvania,266.3639447,Mathematics,8
1990,Rhode Island,260.0408972,Mathematics,8
1990,South Carolina,—,Mathematics,8
1990,South Dakota,—,Mathematics,8
1990,Tennessee,—,Mathematics,8
1990,Texas,258.1899869,Mathematics,8
1990,Utah,—,Mathematics,8
1990,Vermont,—,Mathematics,8
1990,Virginia,264.2730113,Mathematics,8
1990,Washington,—,Mathematics,8
1990,West Virginia,255.8990601,Mathematics,8
1990,Wisconsin,274.4873723,Mathematics,8
1990,Wyoming,272.1479655,Mathematics,8
2017,Alabama,216.4198135,Reading,4
2017,Alaska,207.0376301,Reading,4
2017,Arizona,215.4659519,Reading,4
2017,Arkansas,216.1080257,Reading,4
2017,California,215.4218142,Reading,4
2017,Colorado,224.6916187,Reading,4
2017,Connecticut,228.3553124,Reading,4
2017,Delaware,221.4822174,Reading,4
2017,District of Columbia,213.3820088,Reading,4
2017,Florida,228.2726221,Reading,4
2017,Georgia,219.6829252,Reading,4
2017,Hawaii,216.3645366,Reading,4
2017,Idaho,222.7910657,Reading,4
2017,Illinois,220.3658985,Reading,4
2017,Indiana,226.4179947,Reading,4
2017,Iowa,221.7472675,Reading,4
2017,Kansas,223.2684292,Reading,4
2017,Kentucky,224.0805853,Reading,4
2017,Louisiana,211.6005279,Reading,4
2017,Maine,221.3886026,Reading,4
2017,Maryland,225.0493345,Reading,4
2017,Massachusetts,235.6996968,Reading,4
2017,Michigan,217.753242,Reading,4
2017,Minnesota,224.5385134,Reading,4
2017,Mississippi,215.2033057,Reading,4
2017,Missouri,222.6810811,Reading,4
2017,Montana,222.3267218,Reading,4
2017,Nebraska,224.0962249,Reading,4
2017,Nevada,214.8416962,Reading,4
2017,New Hampshire,228.9006493,Reading,4
2017,New Jersey,232.9433185,Reading,4
2017,New Mexico,207.7043535,Reading,4
2017,New York,221.8840154,Reading,4
2017,North Carolina,223.9309062,Reading,4
2017,North Dakota,221.5192659,Reading,4
2017,Ohio,225.2611381,Reading,4
2017,Oklahoma,216.5877752,Reading,4
2017,Oregon,217.531073,Reading,4
2017,Pennsylvania,224.9247023,Reading,4
2017,Rhode Island,223.3534427,Reading,4
2017,South Carolina,213.1278354,Reading,4
2017,South Dakota,221.7501229,Reading,4
2017,Tennessee,218.9527971,Reading,4
2017,Texas,214.8784935,Reading,4
2017,Utah,225.1591729,Reading,4
2017,Vermont,226.4453434,Reading,4
2017,Virginia,227.5983822,Reading,4
2017,Washington,223.1234088,Reading,4
2017,West Virginia,217.3163962,Reading,4
2017,Wisconsin,219.6126943,Reading,4
2017,Wyoming,226.831211,Reading,4
2015,Alabama,217.0490898,Reading,4
2015,Alaska,212.7926002,Reading,4
2015,Arizona,215.3113365,Reading,4
2015,Arkansas,218.0774962,Reading,4
2015,California,212.6779485,Reading,4
2015,Colorado,224.0232249,Reading,4
2015,Connecticut,228.9475434,Reading,4
2015,Delaware,223.6986968,Reading,4
2015,District of Columbia,212.3053477,Reading,4
2015,Florida,227.188969,Reading,4
2015,Georgia,222.0134973,Reading,4
2015,Hawaii,215.124313,Reading,4
2015,Idaho,221.6900662,Reading,4
2015,Illinois,222.0222677,Reading,4
2015,Indiana,227.2788913,Reading,4
2015,Iowa,223.6293988,Reading,4
2015,Kansas,221.0898804,Reading,4
2015,Kentucky,228.0551683,Reading,4
2015,Louisiana,216.1993372,Reading,4
2015,Maine,223.7286079,Reading,4
2015,Maryland,222.9441896,Reading,4
2015,Massachusetts,235.2754234,Reading,4
2015,Michigan,216.3066302,Reading,4
2015,Minnesota,223.35292,Reading,4
2015,Mississippi,214.1106869,Reading,4
2015,Missouri,222.7255168,Reading,4
2015,Montana,224.7573935,Reading,4
2015,Nebraska,226.6346109,Reading,4
2015,Nevada,214.4255845,Reading,4
2015,New Hampshire,231.9498476,Reading,4
2015,New Jersey,229.4876744,Reading,4
2015,New Mexico,207.2404464,Reading,4
2015,New York,222.6463032,Reading,4
2015,North Carolina,225.8105909,Reading,4
2015,North Dakota,224.6919844,Reading,4
2015,Ohio,224.9304197,Reading,4
2015,Oklahoma,221.8305101,Reading,4
2015,Oregon,220.22272,Reading,4
2015,Pennsylvania,226.6707741,Reading,4
2015,Rhode Island,225.4855367,Reading,4
2015,South Carolina,217.9696765,Reading,4
2015,South Dakota,220.4695246,Reading,4
2015,Tennessee,218.6132644,Reading,4
2015,Texas,217.942913,Reading,4
2015,Utah,226.1430749,Reading,4
2015,Vermont,230.0986166,Reading,4
